id,token_name,token_address,network,price_at_alert,score,base_score,momentum_bonus,confidence_score,volume_24h,volume_6h,volume_1h,liquidity,buys_24h,sells_24h,buy_ratio,total_txns,age_hours,created_at

613,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.235665907938572,88,80,8,85,11172098.1865514,982790.666498511,198896.23051252,1655625.2187,36176,54147,0.0,90323,40.714766356944445,2025-12-18 04:11:21

614,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.245541056025176,95,80,15,85,11211367.1267934,1009184.19205487,205693.111452153,1694357.7102,36339,54321,0.0,90660,40.80442779111111,2025-12-18 04:16:44

615,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0454281683315115,55,55,0,85,5959768.22389957,1008045.51595965,249851.496814028,1520546.9606,14224,16491,0.0,30715,40.02350234055555,2025-12-18 04:16:46

616,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.248233673249639,95,80,15,85,11260591.1580481,1048310.09944936,206215.036001164,1711838.037,36540,54567,0.0,91107,40.89471032833334,2025-12-18 04:22:09

617,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0449696774163006,55,55,0,85,5901125.95174865,1001107.64399487,251057.075665952,1511070.3986,14121,16390,0.0,30511,40.11384696583333,2025-12-18 04:22:11

618,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.256042665675478,95,80,15,85,11309947.7133772,1091141.6588116,237989.939044881,1751961.4504,36729,54793,0.0,91522,40.98483182166667,2025-12-18 04:27:33

619,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0450843812313732,55,55,0,85,5848189.68175137,1001379.04994125,200576.451964044,1513481.9754,14058,16285,0.0,30343,40.203860775555555,2025-12-18 04:27:35

620,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.264485767147852,100,80,20,85,11380241.305652,1159808.51200045,299382.071549685,1775724.5386,36968,55063,0.0,92031,41.07487032305555,2025-12-18 04:32:57

621,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.044612809062898,55,55,0,85,5788725.51842554,998695.49135074,201265.619740218,1502289.4848,13996,16169,0.0,30165,40.29395716583333,2025-12-18 04:32:59

622,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.270935531089453,100,80,20,85,11454395.0313372,1219705.69419461,365742.801929083,1812373.9499,37220,55313,0.0,92533,41.164937997222225,2025-12-18 04:38:22

623,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0449357458269449,55,55,0,85,5745869.42868358,1010027.2344947,182476.482685257,1505217.9088,13934,16129,0.0,30063,40.384026562500004,2025-12-18 04:38:23

624,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.265488869956402,100,80,20,85,11517637.6340275,1269976.23915163,410944.710488444,1797734.4233,37461,55593,0.0,93054,41.25505503805555,2025-12-18 04:43:46

625,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0455085040189951,55,55,0,85,5687861.68092121,1015828.9215616,131252.689785373,1522134.1096,13870,15942,0.0,29812,40.47423140888889,2025-12-18 04:43:48

626,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.265487160022202,100,80,20,85,11560340.1713213,1304683.79573753,434726.367370632,1763769.0386,37640,55738,0.0,93378,41.345199343055555,2025-12-18 04:49:11

627,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0456151798209148,55,65,-10,85,5553794.237806,1012241.29156204,102784.922927301,1525974.0916,13688,15738,0.0,29426,40.56430019611111,2025-12-18 04:49:12

628,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.265096060723776,100,80,20,85,11601890.7198568,1339844.30817025,465346.718958876,1793278.3411,37820,55929,0.0,93749,41.43529913722222,2025-12-18 04:54:35

629,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0461783862120154,55,55,0,85,5506149.80154843,1019753.08934113,102464.252383687,1530649.4057,13567,15602,0.0,29169,40.65432755916667,2025-12-18 04:54:36

630,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.271719527404191,100,80,20,85,11635505.6490204,1369516.38266102,477654.246425901,1819969.9143,37959,56073,0.0,94032,41.52536512361111,2025-12-18 04:59:59

631,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.266839287637781,100,80,20,85,11720290.5690564,1444498.08041379,553816.806105942,1797208.5998,38252,56402,0.0,94654,41.615063363333334,2025-12-18 05:05:22

632,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.26007433941393,100,80,20,85,11760620.733051,1475141.51339855,588522.546499602,1782566.806,38422,56563,0.0,94985,41.704789213055555,2025-12-18 05:10:46

633,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.263062977327668,95,80,15,85,11808879.1705444,1517352.52622084,597512.043751026,1773009.6967,38613,56784,0.0,95397,41.7948072825,2025-12-18 05:16:11

634,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0455010146146941,63,55,8,85,5371096.17813479,1057939.22014127,123671.853959828,1522713.3487,13344,15290,0.0,28634,41.014051621944446,2025-12-18 05:16:12

635,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.273634104891794,95,80,15,85,11877700.2829185,1571251.59338681,590164.323662218,1825804.8316,38806,57032,0.0,95838,41.88531518944445,2025-12-18 05:21:36

636,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0443028801267172,63,55,8,85,5343825.81235322,1075457.63246965,138460.320039877,1497591.1402,13320,15188,0.0,28508,41.104528933611114,2025-12-18 05:21:38

637,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.270871606371235,90,80,10,85,11910369.3734706,1594020.8729574,560120.429321753,1806253.0979,38945,57153,0.0,96098,41.97578496222223,2025-12-18 05:27:01

638,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.271743275280783,85,80,5,85,11931915.081231,1602577.36259455,507105.028935332,1812099.7573,39039,57254,0.0,96293,42.06550891888889,2025-12-18 05:32:25

639,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.272622945915431,95,80,15,85,11955887.8960211,1616520.07759065,466121.835143417,1815873.2214,39120,57337,0.0,96457,42.155516353611105,2025-12-18 05:37:48

640,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.261114696991547,85,80,5,85,11987353.5310369,1623233.91607608,454275.966173734,1775369.6367,39261,57466,0.0,96727,42.24519856083333,2025-12-18 05:43:11

641,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.265168513915128,85,80,5,85,12002107.5607558,1617674.97122315,424621.233348808,1786173.1579,39337,57542,0.0,96879,42.33493829805556,2025-12-18 05:48:34

642,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.26493710615448,85,80,5,85,12033821.567688,1636724.53895658,427136.12729955,1784767.0376,39447,57684,0.0,97131,42.42477308972222,2025-12-18 05:53:57

643,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.253397908668187,85,80,5,85,12053019.1461844,1630952.6014567,413539.149481205,1755550.9698,39554,57783,0.0,97337,42.514423895,2025-12-18 05:59:20

644,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.262116888933748,85,80,5,85,12082266.5134531,1634416.6584898,360206.208173571,1767422.4624,39660,57928,0.0,97588,42.60407479027778,2025-12-18 06:04:43

645,BILL / SOL,6gvZNEeaEBDi1A6f4PFCiCXqDNQvYGcec3C9gkntZa1a,solana,0.00028126324800074816,85,55,30,85,190297.574292178,190297.574292178,190297.574292178,204789.9621,763,210,0.0,973,0.03712024638888889,2025-12-18 06:04:45

646,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.258641983409514,85,80,5,85,12093259.690207,1615474.2240457,324758.115596194,1755413.5366,39723,57982,0.0,97705,42.69437763194444,2025-12-18 06:10:08

647,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.25308132483519,85,80,5,85,12105648.2153729,1607094.17769433,296179.870953808,1749479.7957,39783,58046,0.0,97829,42.78407781083333,2025-12-18 06:15:32

648,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.255393026581745,85,80,5,85,12127209.4788453,1618973.77199048,262154.624421254,1743538.4779,39899,58160,0.0,98059,42.87409447694445,2025-12-18 06:20:55

649,INX / SOL,7eECyxRpwcoYAbDwGBvVPFykriuhFQXMxF5TLwwu5hGe,solana,0.0002491704560760062,95,65,30,85,115410.90258885,115410.90258885,115410.90258885,209936.384,115,86,0.0,201,0.036138717499999994,2025-12-18 06:26:19

650,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.253888983853117,85,80,5,85,12153985.5098431,1637204.43293892,249117.774190199,1735442.6199,39994,58251,0.0,98245,42.96384941777778,2025-12-18 06:26:20

651,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.250685731151213,85,80,5,85,12170142.8332475,1632398.24926217,217141.9865048,1720222.1111,40087,58340,0.0,98427,43.07696480111112,2025-12-18 06:33:08

652,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.263789186736375,85,80,5,85,12204290.8765351,1656385.61308339,231745.356383376,1775870.2348,40201,58515,0.0,98716,43.167465551944446,2025-12-18 06:38:31

653,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.258199271982646,85,80,5,85,12220805.3250752,1661472.34024264,222759.364804568,1759185.057,40278,58582,0.0,98860,43.25723518833334,2025-12-18 06:43:54

654,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0447481764660279,55,45,10,85,5002427.49660749,1116997.16766881,157044.908815304,1505993.5274,12921,14484,0.0,27405,42.47625605472222,2025-12-18 06:43:56

655,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.257803315750844,85,80,5,85,12252051.1488497,1689261.77553632,228965.594693136,1756586.16,40415,58759,0.0,99174,43.347529773611114,2025-12-18 06:49:19

656,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0453494762978241,55,45,10,85,4986525.44728713,1119159.91583434,153404.438047206,1517261.9443,12988,14379,0.0,27367,42.56656589055556,2025-12-18 06:49:21

657,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.260530396453273,85,80,5,85,12273808.330555,1697271.71982407,233644.287232458,1761540.4836,40535,58855,0.0,99390,43.43762988833333,2025-12-18 06:54:44

658,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0451696746895755,65,55,10,85,4972600.31318883,1127182.30751725,155476.194204129,1513524.5617,12975,14326,0.0,27301,42.656743400833335,2025-12-18 06:54:45

659,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.262217588042011,85,80,5,85,12308597.7391363,1715754.25329994,248092.122496214,1771954.6559,40663,58984,0.0,99647,43.52783802444444,2025-12-18 07:00:08

660,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.044951366371112,65,55,10,85,4936879.76944069,1127850.60637638,152631.244012089,1510194.3213,12909,14254,0.0,27163,42.74698869444445,2025-12-18 07:00:10

661,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.264831335266501,85,80,5,85,12328904.6654441,1733969.95181813,243191.316999614,1796421.8164,40746,59067,0.0,99813,43.61806175583333,2025-12-18 07:05:33

662,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.044974166611136,65,55,10,85,4933070.69390273,1116258.45679623,148442.884402444,1510481.9615,12916,14223,0.0,27139,42.837257225,2025-12-18 07:05:35

663,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.26542560249702,90,80,10,85,12394339.0501264,1788772.96394587,299853.349789318,1795311.9439,40959,59330,0.0,100289,43.70835132666667,2025-12-18 07:10:59

664,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0459070136012561,65,55,10,85,4921524.73254791,1094272.74099366,155999.765517774,1522812.1206,12887,14216,0.0,27103,42.92747393611111,2025-12-18 07:11:01

665,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.262554261044534,95,80,15,85,12414489.5819203,1798037.2126002,305178.537195038,1768231.3378,41062,59417,0.0,100479,43.79872509166667,2025-12-18 07:16:26

666,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0466338064926544,65,55,10,85,4915515.79497749,1053871.73684859,170231.870614105,1532044.7411,12917,14200,0.0,27117,43.01778567611111,2025-12-18 07:16:27

667,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.267108838937485,90,80,10,85,12441154.8135895,1804533.03305491,310949.839796323,1795006.6131,41148,59500,0.0,100648,43.889526159722216,2025-12-18 07:21:52

668,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0475075352783857,65,55,10,85,4915274.47059363,1057273.69276848,166001.978860733,1560923.9467,12979,14218,0.0,27197,43.10866142388889,2025-12-18 07:21:53

669,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.268004208820146,95,80,15,85,12456748.4330178,1805006.98728308,303839.204314376,1802013.8045,41213,59575,0.0,100788,43.980002062222226,2025-12-18 07:27:16

670,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.045887822796028,60,55,5,85,4819083.95021542,1022703.67196632,122465.963262019,1530309.9952,12853,14122,0.0,26975,43.19911319444444,2025-12-18 07:27:18

671,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.263075232586055,90,80,10,85,12478626.2686478,1754258.45751327,295561.785507479,1776507.3486,41323,59668,0.0,100991,44.07008571111111,2025-12-18 07:32:40

672,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0473043861883683,65,55,10,85,4789029.86802047,1013890.05443082,129483.678139432,1556905.5182,12789,14016,0.0,26805,43.289087170555554,2025-12-18 07:32:41

673,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.263778321720413,85,80,5,85,12485218.4165759,1750773.44195343,273498.850120887,1779604.8057,41360,59705,0.0,101065,44.16006811083333,2025-12-18 07:38:04

674,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.047121518854348,65,55,10,85,4756277.34150571,1003684.73159443,133996.511624927,1556013.4815,12752,13935,0.0,26687,43.379090042777776,2025-12-18 07:38:06

675,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.265545205425832,90,80,10,85,12494439.8287877,1748416.82688293,262660.697924107,1781203.6409,41404,59753,0.0,101157,44.27262177694444,2025-12-18 07:44:50

676,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0462699471970082,58,55,3,85,4744424.27760926,973512.954254426,138143.276255661,1537239.7724,12769,13944,0.0,26713,43.491738113055554,2025-12-18 07:44:52

677,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.25064402198096,88,80,8,85,12530859.700749,1764050.83422143,270705.945492301,1719568.5089,41572,59891,0.0,101463,44.362971425,2025-12-18 07:50:15

678,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.257450439299842,85,80,5,85,12543661.1601793,1771160.47055623,266990.346590718,1752620.0531,41634,59993,0.0,101627,44.452627834999994,2025-12-18 07:55:37

679,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0461098731952227,55,55,0,85,4702752.80136004,916888.182365784,130284.688316522,1530061.8217,12718,13955,0.0,26673,43.67169301805556,2025-12-18 07:55:39

680,VOOI / SOL,G8XQDnybt27NG1EPbk55kSiwPQrmVZh5fhNThVbWSJK1,solana,0.0001147481297442383,90,60,30,85,123860.773380467,123860.773380467,123860.773380467,213573.4826,145,101,0.0,246,0.03402723416666666,2025-12-18 08:01:02

681,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.251791519682345,85,80,5,85,12554508.4470683,1734028.36786347,243726.974502993,1728761.2405,41697,60045,0.0,101742,44.542665802777776,2025-12-18 08:01:04

682,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0461266343971172,55,55,0,85,4695048.80927663,906433.665599282,133470.043927738,1533501.6651,12743,13890,0.0,26633,43.761725158611114,2025-12-18 08:01:05

683,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.258586639826796,85,80,5,85,12572449.5531072,1742714.12814093,243544.887663105,1765624.9404,41766,60145,0.0,101911,44.63340670083333,2025-12-18 08:06:28

684,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.256558950038676,85,80,5,85,12594400.3845214,1761175.15034071,200020.818681733,1746986.3551,41847,60234,0.0,102081,44.72306051611111,2025-12-18 08:11:51

685,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0449259345960797,55,55,0,85,4636178.89586865,896137.031803449,111597.913413048,1509645.9777,12661,13783,0.0,26444,43.94219289833333,2025-12-18 08:11:53

686,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.255705041349591,85,80,5,85,12601572.2852163,1754797.84429081,163105.228650005,1744448.9951,41881,60274,0.0,102155,44.813235954999996,2025-12-18 08:17:17

687,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.044640894255626,55,55,0,85,4630287.12439214,895752.329767426,97881.7704406751,1505260.7377,12636,13752,0.0,26388,44.032394035555555,2025-12-18 08:17:19

688,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.256029717619108,85,80,5,85,12627286.4154753,1761969.41333032,150493.438504988,1742405.9951,42009,60390,0.0,102399,45.01669553333333,2025-12-18 08:29:28

689,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.254253452815031,85,80,5,85,12636278.1350016,1766803.84463756,152807.324018545,1737039.3314,42045,60435,0.0,102480,45.106322857222224,2025-12-18 08:34:51

690,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0456344290780075,65,65,0,85,4533091.54799552,907059.410617801,114667.662759532,1522197.2569,12465,13695,0.0,26160,44.32546306972222,2025-12-18 08:34:52

691,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.248982816537858,85,80,5,85,12665981.0417881,1793377.8716931,176633.426092298,1713848.0357,42155,60545,0.0,102700,45.19644324666667,2025-12-18 08:40:15

692,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0456415944506467,55,55,0,85,4523782.48032866,904665.531153494,121813.542703954,1522345.6972,12471,13695,0.0,26166,44.41552008888889,2025-12-18 08:40:17

693,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.245756249055436,85,80,5,85,12701602.6301735,1822504.92215555,202163.340347991,1704557.0024,42295,60682,0.0,102977,45.28652339083333,2025-12-18 08:45:40

694,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0457848221512323,65,65,0,85,4498313.61837583,901719.367028684,121106.951988942,1526688.0576,12464,13653,0.0,26117,44.50568145194444,2025-12-18 08:45:42

695,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.241821851347156,85,80,5,85,12714066.939059,1823177.52100368,182651.105218354,1682434.5769,42363,60745,0.0,103108,45.37692211805556,2025-12-18 08:51:05

696,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0464546290475411,55,65,-10,85,4492260.80505795,909308.268158696,127458.279614959,1540367.3314,12449,13627,0.0,26076,44.59593701305556,2025-12-18 08:51:06

697,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.224929717344936,93,80,13,85,12792597.1231377,1894864.12242841,248785.00806067,1615469.6587,42711,61038,0.0,103749,45.46698863638889,2025-12-18 08:56:30

698,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0452507344719639,65,65,0,85,4467453.56486178,924551.12900836,139504.377795679,1516631.1514,12369,13637,0.0,26006,44.68607240138889,2025-12-18 08:56:31

699,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.232551299869772,90,80,10,85,12848631.9394306,1938850.43420234,294123.492362329,1635822.3302,42876,61263,0.0,104139,45.55722357944445,2025-12-18 09:01:54

700,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0442157374428651,55,55,0,85,4402649.92292468,928041.534897511,143867.490059662,1495892.4583,12284,13507,0.0,25791,44.77630217583334,2025-12-18 09:01:56

701,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.241649615825495,90,80,10,85,12891421.9903756,1918220.03433666,297583.294535397,1674667.1573,43060,61503,0.0,104563,45.647331791944445,2025-12-18 09:07:19

702,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0437842017042156,60,55,5,85,4396899.25449368,950599.645665524,166479.65223621,1485004.3017,12294,13484,0.0,25778,44.86650711833334,2025-12-18 09:07:20

703,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.241313722715298,90,80,10,85,12912269.1862727,1906595.17093154,312934.231196354,1684667.5521,43143,61613,0.0,104756,45.73759185583333,2025-12-18 09:12:44

704,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0432015636536699,60,55,5,85,4383134.11262834,954582.146088859,164384.185230573,1482014.2404,12283,13477,0.0,25760,44.95671108083333,2025-12-18 09:12:45

705,IR / BNB 0.007%,0xd9b7a1d544432b0bacac321ccf543f3a23ae55de9709b2cf6664ab83f4cbe0a4,bsc,0.240887393408392,90,80,10,85,12945592.6701347,1923319.84420407,338961.326796359,1681031.7578,43278,61752,0.0,105030,45.827746283888885,2025-12-18 09:18:09

706,OTHQ / USDC 0.01%,0x0fbcaaf346e1b812a63b2cf196841ed7664ae1d4fa3e9fd93b29266801c15f44,base,0.0439873281944059,60,65,-5,85,4345115.44374407,960132.66224833,153945.267850273,1489402.1567,12215,13430,0.0,25645,45.04682496416667,2025-12-18 09:18:10

